sub,ses,task,run,median_value,filename
0074,03,alignvideo,1,34.32842254638672,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0074/sub-0074_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0074,03,shortvideo,1,37.63298416137695,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0074/sub-0074_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0074,01,social,3,37.14750671386719,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0074/sub-0074_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0074,02,alignvideo,4,54.4799690246582,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0074/sub-0074_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0074,02,faces,2,36.964683532714844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0074/sub-0074_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0074,01,social,6,46.331642150878906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0074/sub-0074_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,alignvideo,3,47.063655853271484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,social,6,45.760311126708984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,fractional,1,52.000694274902344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,faces,1,48.2455940246582,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,alignvideo,2,43.81608581542969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,social,2,50.83109664916992,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,narratives,1,73.07846069335938,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,shortvideo,1,46.41250228881836,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,narratives,3,44.90987014770508,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,alignvideo,1,57.265464782714844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,alignvideo,1,48.239471435546875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,narratives,2,50.13652038574219,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,social,3,51.561458587646484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,alignvideo,2,40.112003326416016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,social,4,49.55367660522461,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,alignvideo,1,43.81992721557617,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,social,3,44.61669158935547,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,social,2,52.015316009521484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,faces,2,53.351375579833984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,alignvideo,2,53.834285736083984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,fractional,2,43.66454315185547,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,social,6,42.72774887084961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,social,3,49.39952087402344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,social,4,53.20162582397461,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,social,5,78.0221939086914,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,social,5,45.71564483642578,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,alignvideo,3,85.14325714111328,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,alignvideo,1,46.2060432434082,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,social,6,47.81073760986328,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,alignvideo,4,54.47682189941406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,narratives,4,46.86601638793945,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,social,2,46.27931594848633,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,alignvideo,2,47.336036682128906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,social,1,49.919979095458984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,social,4,47.057655334472656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,02,faces,3,42.853546142578125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,alignvideo,4,42.430057525634766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,alignvideo,3,56.57801055908203,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,04,social,1,49.2513313293457,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-04_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,03,social,5,48.036624908447266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-03_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0055,01,social,1,50.04842758178711,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0055/sub-0055_ses-01_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,social,2,57.0606575012207,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,alignvideo,2,53.584983825683594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,social,4,57.99333190917969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,social,3,74.27824401855469,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,alignvideo,3,56.31912612915039,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,social,5,58.858184814453125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,alignvideo,2,59.539432525634766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,social,6,62.385040283203125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,social,6,58.00511932373047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,fractional,1,48.399658203125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,alignvideo,1,61.401390075683594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,social,4,60.01541519165039,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,social,3,49.8753662109375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,faces,2,63.741241455078125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,social,2,66.2359619140625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,faces,3,55.373497009277344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,alignvideo,3,56.371646881103516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,shortvideo,1,52.37159729003906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,alignvideo,4,53.36184310913086,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,narratives,3,57.49631881713867,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,narratives,2,56.506935119628906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,alignvideo,1,60.131080627441406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,alignvideo,1,59.34200668334961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,social,6,56.745521545410156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,alignvideo,1,55.6551399230957,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,narratives,4,53.114471435546875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,social,3,53.02912902832031,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,faces,1,56.903141021728516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,social,1,60.799827575683594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,fractional,2,53.52584457397461,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,narratives,1,59.22590255737305,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,social,4,53.7137451171875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,social,1,65.21480560302734,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,social,2,51.22646713256836,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,alignvideo,3,58.94138717651367,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,03,social,5,53.14374923706055,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-03_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,social,5,45.195884704589844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,02,alignvideo,4,48.99748611450195,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,alignvideo,2,50.83786392211914,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,01,social,1,50.42565155029297,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-01_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0060,04,alignvideo,2,65.97389221191406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0060/sub-0060_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,alignvideo,3,50.3572883605957,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,faces,2,48.8004035949707,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,01,alignvideo,2,36.39582443237305,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,04,fractional,2,49.91899490356445,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,alignvideo,4,51.870216369628906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,faces,3,45.84157943725586,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,04,alignvideo,1,47.40837860107422,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,04,alignvideo,2,53.41196060180664,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,03,shortvideo,1,52.09058380126953,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,faces,1,40.25136184692383,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,04,fractional,1,49.945404052734375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,narratives,2,46.15822219848633,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,narratives,4,48.898075103759766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,01,alignvideo,3,46.23961639404297,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,01,alignvideo,1,48.15241241455078,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,alignvideo,2,45.046058654785156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,01,alignvideo,4,37.38247299194336,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,03,alignvideo,1,51.169612884521484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,03,alignvideo,2,48.8259162902832,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,alignvideo,1,52.54707717895508,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,03,alignvideo,3,46.721927642822266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,narratives,3,45.31044387817383,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0093,02,narratives,1,60.865474700927734,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0093/sub-0093_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,03,alignvideo,2,58.678070068359375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,01,social,6,61.90895080566406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,03,social,5,62.442813873291016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-03_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,01,social,5,54.38612747192383,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,02,faces,3,58.10435104370117,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,02,alignvideo,1,58.563079833984375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,01,social,4,57.966861724853516,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-01_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,04,social,6,61.052894592285156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,01,social,1,53.02370071411133,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-01_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0031,01,social,2,54.0067138671875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0031/sub-0031_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
