sub,task,fd_mean
5735371,faces,NA
5735447,rest,NA
5735447,faces,NA
5735541,rest,0.182278
5735541,faces,0.184635
5735596,rest,0.0751414
5735596,faces,0.0841441
5735626,rest,0.0557761
5735626,faces,0.0729253
5735660,rest,NA
5735660,faces,NA
5735717,rest,0.143589
5735717,faces,0.185902
5735763,rest,0.101631
5735763,faces,0.149133
5735881,rest,0.0567085
5735881,faces,0.0948544
5735979,rest,0.0823664
5735979,faces,0.121838
5735984,rest,0.198743
5735984,faces,0.305147
5736091,rest,0.0879167
5736091,faces,0.119588
5736140,rest,0.0979162
5736140,faces,0.0876669
5736222,rest,0.0507023
5736222,faces,0.0675099
5736377,rest,0.0809654
5736377,faces,0.0833892
5736437,rest,0.275586
5736437,faces,NA
5736529,rest,NA
5736529,faces,NA
5736683,rest,0.173688
5736683,faces,0.168713
5736700,rest,0.0584964
5736700,faces,0.0582522
5736769,rest,0.160714
5736769,faces,0.192708
5736834,rest,0.192508
5736834,faces,NA
5736968,rest,0.117329
5736968,faces,0.09133
5737435,rest,0.177509
5737435,faces,0.241566
5737536,rest,0.0948322
5737536,faces,0.115883
5737574,rest,0.163116
5737574,faces,NA
5737679,rest,0.117844
5737679,faces,0.094679
5737740,rest,0.148766
5737740,faces,0.183701
5737812,rest,0.0989766
5737812,faces,0.361554
5737978,rest,0.121343
5737978,faces,0.121957
5738025,rest,0.0999879
5738025,faces,0.127536
5738115,rest,0.106214
5738115,faces,0.146335
5738398,rest,0.0721323
5738398,faces,NA
5738592,rest,0.164633
5738592,faces,0.189919
5738658,rest,0.0968769
5738658,faces,0.125658
5738667,rest,0.0888261
5738667,faces,0.10617
5738778,rest,0.111142
5738778,faces,0.138155
5738883,rest,0.0644782
5738883,faces,0.0752806
5738986,rest,0.074021
5738986,faces,0.078022
5739070,rest,0.1689
5739070,faces,0.389849
5739103,rest,0.145386
5739103,faces,0.148042
5739122,rest,0.0899274
5739122,faces,0.121612
5739190,rest,0.058557
5739190,faces,0.0711495
5739372,rest,0.291863
5739372,faces,0.265101
5739497,rest,NA
5739497,faces,NA
5739501,rest,0.249379
5739501,faces,0.240405
5739718,rest,0.0536311
5739718,faces,0.100572
5739784,rest,0.100457
5739784,faces,0.146665
5740318,rest,0.225775
5740318,faces,0.215108
5740337,rest,0.134646
5740337,faces,0.144612
5740453,rest,0.111088
5740453,faces,0.0881171
5740471,rest,0.131637
5740471,faces,0.130242
5740495,rest,0.0834104
5740495,faces,0.0939355
5740549,rest,0.107579
5740549,faces,0.107108
5740570,rest,0.153697
5740570,faces,0.229913
5740609,rest,NA
5740609,faces,NA
5740646,rest,0.17564
5740646,faces,0.186118
5740735,rest,0.180987
5740735,faces,0.170202
5740889,rest,0.282433
5740889,faces,0.291947
5741044,rest,0.135915
5741044,faces,0.214171
5741184,rest,0.135948
5741184,faces,0.262216
5741234,rest,0.0896777
5741234,faces,0.0964543
5741333,rest,0.094879
5741333,faces,NA
5741349,rest,0.118755
5741349,faces,0.183516
5741357,rest,0.0779601
5741357,faces,0.122672
5741368,rest,NA
5741368,faces,NA
5741654,rest,0.163363
5741654,faces,0.178383
5741697,rest,NA
5741697,faces,NA
5741824,rest,NA
5741824,faces,NA
5742018,rest,0.165521
5742018,faces,0.147063
5742066,rest,0.190238
5742066,faces,0.239697
5742110,rest,0.0973267
5742110,faces,0.128084
5742446,rest,0.0667375
5742446,faces,0.146115
5742525,rest,0.103522
5742525,faces,0.124627
5742608,rest,0.104218
5742608,faces,NA
5742731,rest,0.142153
5742731,faces,0.148396
5742823,rest,0.180615
5742823,faces,0.170042
5742958,rest,0.0731672
5742958,faces,0.1082
5743140,rest,0.226176
5743140,faces,0.202419
5743171,rest,0.142258
5743171,faces,NA
5743451,rest,0.112105
5743451,faces,0.152717
5743598,rest,0.0592803
5743598,faces,0.0518855
5743635,rest,0.0784722
5743635,faces,0.0766747
5743725,rest,0.0553531
5743725,faces,0.0696961
5743878,rest,0.146447
5743878,faces,0.253141
5744016,rest,0.162417
5744016,faces,0.152587
5744160,rest,0.0849867
5744160,faces,NA
5744187,rest,NA
5744187,faces,NA
5744243,rest,NA
5744243,faces,NA
5744284,rest,NA
5744284,faces,NA
5744853,rest,NA
5744853,faces,NA
5744862,rest,0.101783
5744862,faces,0.0992275
5744935,rest,0.10278
5744935,faces,NA
5745483,rest,0.0677355
5745483,faces,NA
5745574,rest,0.155879
5745574,faces,0.216649
5745620,rest,0.162598
5745620,faces,0.152892
5745762,rest,0.0359963
5745762,faces,0.0513892
5745771,rest,0.0841571
5745771,faces,0.0988026
5746152,rest,0.0466737
5746152,faces,0.0548221
5746202,rest,0.134786
5746202,faces,NA
5746215,rest,0.1294
5746215,faces,0.147086
5746277,rest,0.10508
5746277,faces,0.0929543
5746561,rest,0.0903331
5746561,faces,0.118648
5746604,rest,0.101307
5746604,faces,0.159117
5746698,rest,0.121433
5746698,faces,0.158302
5746721,rest,0.0899119
5746721,faces,0.0952865
5746818,rest,0.0851976
5746818,faces,0.0800787
5746837,rest,0.144402
5746837,faces,0.142175
5746948,rest,0.14422
5746948,faces,0.14924
5746969,rest,0.0912438
5746969,faces,0.116077
5747074,rest,0.127343
5747074,faces,NA
5747353,rest,0.104093
5747353,faces,0.132912
5747564,rest,0.0648536
5747564,faces,0.0775298
5747854,rest,0.0876426
5747854,faces,0.146277
5747979,rest,0.0945989
5747979,faces,0.121461
5748033,rest,0.140691
5748033,faces,0.154492
5748103,rest,0.0959973
5748103,faces,0.141028
5748400,rest,0.121019
5748400,faces,0.137212
5748454,rest,0.100303
5748454,faces,0.133197
5748630,rest,0.154014
5748630,faces,0.221096
5748917,rest,0.238872
5748917,faces,0.234197
5749275,rest,0.0831096
5749275,faces,0.114658
5749329,rest,0.0988219
5749329,faces,0.120766
5749449,rest,0.119114
5749449,faces,NA
5749520,rest,0.108205
5749520,faces,0.14624
5749622,rest,0.0646815
5749622,faces,0.112742
5749719,rest,0.232402
5749719,faces,0.26539
5749760,rest,0.115917
5749760,faces,NA
5749787,rest,0.0822195
5749787,faces,0.125872
5749861,rest,0.0929228
5749861,faces,0.106073
5749872,rest,0.0703193
5749872,faces,0.0808396
5750290,rest,0.106283
5750290,faces,NA
5750418,rest,0.210208
5750418,faces,0.2172
5750437,rest,0.0766667
5750437,faces,NA
5750565,rest,NA
5750565,faces,NA
5750582,rest,0.106615
5750582,faces,0.16918
5750754,rest,0.0588296
5750754,faces,0.0679912
5750957,rest,0.135819
5750957,faces,0.181317
5751025,rest,0.150073
5751025,faces,0.161976
5751373,rest,0.14746
5751373,faces,0.145399
5751520,rest,0.211466
5751520,faces,0.199569
5751566,rest,0.10343
5751566,faces,NA
5751872,rest,NA
5751872,faces,NA
5752059,rest,0.0563782
5752059,faces,0.0658028
5752088,rest,0.123018
5752088,faces,0.077574
5752265,rest,0.0789116
5752265,faces,0.0888548
5752363,rest,0.106338
5752363,faces,NA
5752375,rest,0.130824
5752375,faces,0.157138
5752472,rest,NA
5752472,faces,NA
5752589,rest,0.0522281
5752589,faces,0.0682273
5752651,rest,NA
5752651,faces,NA
5752684,rest,0.106729
5752684,faces,0.141383
5752753,rest,0.475838
5752753,faces,NA
5752806,rest,0.106679
5752806,faces,0.159216
5752926,rest,0.212398
5752926,faces,0.274851
5752942,rest,0.096376
5752942,faces,0.0918234
5752955,rest,0.137595
5752955,faces,0.159134
5753056,rest,NA
5753056,faces,NA
5753072,rest,0.136207
5753072,faces,0.148454
5753201,rest,0.115359
5753201,faces,0.0992799
5753255,rest,0.147344
5753255,faces,0.201001
5753293,rest,0.120938
5753293,faces,0.122446
5753312,rest,0.0920913
5753312,faces,0.0773746
5753423,rest,0.170249
5753423,faces,0.170253
5753571,rest,0.125036
5753571,faces,0.216081
5753736,rest,0.0910869
5753736,faces,0.0836135
5753767,rest,0.0865756
5753767,faces,0.105265
5753891,rest,0.0753041
5753891,faces,0.0868139
5753904,rest,0.130667
5753904,faces,0.13365
5753931,rest,0.150015
5753931,faces,0.14608
5753965,rest,0.103348
5753965,faces,0.137593
5753982,rest,0.0579893
5753982,faces,NA
5754027,rest,NA
5754027,faces,NA
5754086,rest,0.104508
5754086,faces,0.109014
5754138,rest,0.154346
5754138,faces,0.339989
5754401,rest,NA
5754401,faces,NA
5754599,rest,0.118466
5754599,faces,0.172858
5754733,rest,0.0950101
5754733,faces,0.107622
5754818,rest,0.201405
5754818,faces,0.276341
5754837,rest,0.127766
5754837,faces,0.239911
5754866,rest,0.0851693
5754866,faces,0.101208
5754932,rest,0.143489
5754932,faces,0.52949
5754948,rest,0.098533
5754948,faces,0.176356
5754976,rest,0.179856
5754976,faces,0.19718
5755070,rest,0.0668401
5755070,faces,0.0697943
5755208,rest,0.132922
5755208,faces,0.149045
5755262,rest,0.0942115
5755262,faces,NA
5755361,rest,0.0617165
5755361,faces,0.059575
5755587,rest,0.195161
5755587,faces,0.143227
5755623,rest,0.200852
5755623,faces,0.222203
5755743,rest,0.0882616
5755743,faces,0.130319
5755847,rest,NA
5755847,faces,NA
5756037,rest,0.12139
5756037,faces,0.116161
5756107,rest,0.0611501
5756107,faces,0.0770964
5756233,rest,0.19711
5756233,faces,NA
5756249,rest,0.166523
5756249,faces,0.19165
5756319,rest,0.0371093
5756319,faces,NA
5756614,rest,0.0439481
5756614,faces,0.0572961
5756640,rest,0.117711
5756640,faces,NA
5756686,rest,0.111818
5756686,faces,NA
5756695,rest,0.105561
5756695,faces,NA
5756716,rest,0.287896
5756716,faces,0.301951
5756729,rest,0.116147
5756729,faces,0.153273
5757269,rest,0.0878605
5757269,faces,0.126979
5757427,rest,0.0576434
5757427,faces,0.095277
5757521,rest,0.05342
5757521,faces,0.0802373
5757609,rest,0.0776003
5757609,faces,0.0687373
5757691,rest,0.0873161
5757691,faces,0.0759577
5757941,rest,0.377814
5757941,faces,NA
5757988,rest,0.0884717
5757988,faces,0.116066
5758098,rest,0.0955293
5758098,faces,0.0832074
5758101,rest,0.15433
5758101,faces,0.119002
5758436,rest,0.0817101
5758436,faces,NA
5758467,rest,0.185494
5758467,faces,0.196633
5758606,rest,0.0931848
5758606,faces,0.0897479
5758730,rest,0.244968
5758730,faces,0.413555
5758796,rest,0.0581455
5758796,faces,0.0753614
5758827,rest,0.0864919
5758827,faces,0.0985631
5758839,rest,0.0861217
5758839,faces,0.119978
5758853,rest,0.0828607
5758853,faces,0.075598
5759194,rest,0.130978
5759194,faces,0.138219
5759431,rest,0.0869659
5759431,faces,0.0785487
5759447,rest,0.0717893
5759447,faces,0.108484
5759523,rest,0.06319
5759523,faces,0.110773
5759541,rest,0.139534
5759541,faces,0.112369
5759717,rest,0.0806519
5759717,faces,0.110751
5759780,rest,0.0672428
5759780,faces,0.116284
5759825,rest,0.0961315
5759825,faces,0.120466
5759943,rest,0.128362
5759943,faces,0.158744
5760333,rest,0.0676757
5760333,faces,0.0906377
5760349,rest,0.139375
5760349,faces,NA
5760540,rest,0.134212
5760540,faces,0.179221
5760625,rest,0.072679
5760625,faces,0.120233
5760736,rest,0.278531
5760736,faces,0.283352
5760774,rest,0.182919
5760774,faces,0.220138
5760824,rest,0.0888765
5760824,faces,0.075009
5761090,rest,0.0946872
5761090,faces,0.0685695
5761149,rest,NA
5761149,faces,NA
5761299,rest,0.101106
5761299,faces,0.119189
5761327,rest,0.0944751
5761327,faces,0.115634
5761353,rest,0.0520543
5761353,faces,0.0891009
5761577,rest,0.138923
5761577,faces,0.184969
5761626,rest,0.0912128
5761626,faces,NA
5761791,rest,NA
5761791,faces,NA
5761832,rest,0.229906
5761832,faces,0.239948
5762103,rest,0.0743923
5762103,faces,0.0959777
5762190,rest,0.145672
5762190,faces,0.152165
5762227,rest,0.100177
5762227,faces,NA
5762239,rest,0.105572
5762239,faces,0.138567
5762344,rest,0.0853295
5762344,faces,NA
5762425,rest,0.164484
5762425,faces,NA
5762519,rest,0.0868523
5762519,faces,NA
5762779,rest,0.144613
5762779,faces,0.228859
5762847,rest,0.108328
5762847,faces,0.135765
5762873,rest,0.0529618
5762873,faces,0.0662034
5762909,rest,0.0954767
5762909,faces,0.156037
5762991,rest,0.17162
5762991,faces,0.188856
5763000,rest,NA
5763000,faces,NA
5763025,rest,0.176038
5763025,faces,0.166159
5763329,rest,NA
5763329,faces,NA
5763636,rest,0.0870001
5763636,faces,0.108741
5763872,rest,0.0839811
5763872,faces,0.161657
5764020,rest,0.221622
5764020,faces,0.249722
5764393,rest,0.0751238
5764393,faces,0.072065100000000007
5764409,rest,0.186021
5764409,faces,0.230109
5764491,rest,0.112372
5764491,faces,0.247251
5764500,rest,0.161804
5764500,faces,0.124251
5764945,rest,0.122266
5764945,faces,0.14855
5764958,rest,0.192266
5764958,faces,0.219036
5764990,rest,NA
5764990,faces,NA
5765016,rest,0.122586
5765016,faces,0.181065
5765237,rest,0.0802523
5765237,faces,0.115654
5765243,rest,0.103489
5765243,faces,0.146383
5765300,rest,0.0635399
5765300,faces,0.075124
5765354,rest,0.076366
5765354,faces,0.0767747
5765376,rest,0.145469
5765376,faces,0.216809
5765606,rest,0.105304
5765606,faces,0.142616
5765633,rest,NA
5765633,faces,NA
5765862,rest,0.103596
5765862,faces,0.126311
5765910,rest,0.373902
5765910,faces,0.380431
5765928,rest,0.0882679
5765928,faces,0.0704071
5766444,rest,0.105919
5766444,faces,0.150487
5766503,rest,0.155332
5766503,faces,0.228702
5766833,rest,0.0884056
5766833,faces,0.113618
5767114,rest,0.140505
5767114,faces,0.120385
5767140,rest,0.101165
5767140,faces,0.112129
5767274,rest,0.14211
5767274,faces,0.216423
5767315,rest,0.0886685
5767315,faces,NA
5767323,rest,0.151764
5767323,faces,0.153999
5767531,rest,0.363894
5767531,faces,0.291057
5767644,rest,0.138838
5767644,faces,0.162036
5767834,rest,0.143407
5767834,faces,0.150242
5767878,rest,0.0855848
5767878,faces,0.0937681
5767893,rest,NA
5767893,faces,NA
5767949,rest,0.144439
5767949,faces,0.137011
5767994,rest,0.08862
5767994,faces,0.143422
5768039,rest,0.0647788
5768039,faces,0.0875441
5768040,rest,0.0738873
5768040,faces,0.0759142
5768095,rest,0.126918
5768095,faces,NA
5768191,rest,0.134724
5768191,faces,0.160721
5768311,rest,0.0819509
5768311,faces,0.117817
5768419,rest,0.141121
5768419,faces,0.18022
5768837,rest,0.132252
5768837,faces,0.103985
5768879,rest,0.0630482
5768879,faces,0.0743018
5768892,rest,0.141895
5768892,faces,0.190561
5768954,rest,0.0658494
5768954,faces,0.213397
5768997,rest,NA
5768997,faces,NA
5769026,rest,0.136792
5769026,faces,0.159447
5769055,rest,0.103753
5769055,faces,0.122995
5769060,rest,0.120229
5769060,faces,0.151206
5769116,rest,0.0826913
5769116,faces,0.111737
5769147,rest,0.31718
5769147,faces,0.332299
5769165,rest,0.0794299
5769165,faces,0.104912
5769232,rest,0.129914
5769232,faces,0.164389
5769440,rest,0.12158
5769440,faces,0.178589
5769836,rest,0.0924409
5769836,faces,0.0971319
5769858,rest,NA
5769858,faces,NA
5769902,rest,NA
5769902,faces,NA
5769915,rest,0.114452
5769915,faces,0.123782
5769923,rest,0.12828
5769923,faces,0.253377
5769959,rest,0.065619
5769959,faces,0.0631395
5770008,rest,0.168594
5770008,faces,0.22645
5770202,rest,0.0823716
5770202,faces,0.115018
5770390,rest,0.0726773
5770390,faces,0.229602
5770401,rest,0.104469
5770401,faces,0.133333
5770510,rest,0.12426
5770510,faces,0.183944
5770650,rest,0.0789541
5770650,faces,0.0861921
5770879,rest,0.131766
5770879,faces,0.127175
5770884,rest,0.106857
5770884,faces,0.122579
5770900,rest,NA
5770900,faces,NA
5770913,rest,0.0943977
5770913,faces,0.106758
5771145,rest,0.0683308
5771145,faces,0.0770553
5771271,rest,0.0707739
5771271,faces,0.163689
5771497,rest,NA
5771497,faces,NA
5771560,rest,NA
5771560,faces,NA
5771602,rest,0.0948001
5771602,faces,0.144008
5771641,rest,0.0631334
5771641,faces,0.0747476
5771737,rest,0.224779
5771737,faces,NA
5771779,rest,0.115682
5771779,faces,NA
5771792,rest,0.13819
5771792,faces,NA
5771898,rest,0.106693
5771898,faces,0.126596
5771991,rest,NA
5771991,faces,NA
5772106,rest,NA
5772106,faces,NA
5772210,rest,0.0975387
5772210,faces,0.373692
5772327,rest,0.304815
5772327,faces,0.347137
5772353,rest,0.0669137
5772353,faces,0.0929007
5772482,rest,0.170645
5772482,faces,0.205004
5772559,rest,0.0672471
5772559,faces,0.102719
5772564,rest,0.0790165
5772564,faces,NA
5772746,rest,0.112678
5772746,faces,0.136759
5772752,rest,0.0856234
5772752,faces,0.125863
5772848,rest,0.115609
5772848,faces,0.123082
5772854,rest,NA
5772854,faces,NA
5772943,rest,0.130023
5772943,faces,0.170167
5773029,rest,0.114161
5773029,faces,0.0978344
5773047,rest,0.140846
5773047,faces,0.210557
5773073,rest,0.143564
5773073,faces,0.162436
5773101,rest,0.10616
5773101,faces,0.0995059
5773243,rest,NA
5773243,faces,NA
5773348,rest,0.131879
5773348,faces,0.135743
5773376,rest,0.0688983
5773376,faces,0.0928086
5773458,rest,0.0759608
5773458,faces,0.0861721
5773741,rest,0.311725
5773741,faces,0.318024
5773827,rest,0.22418
5773827,faces,0.298559
5773928,rest,0.091752
5773928,faces,0.0986107
5773956,rest,0.0855481
5773956,faces,0.109584
5773961,rest,0.217471
5773961,faces,0.163534
5774052,rest,0.0726596
5774052,faces,0.110152
5774364,rest,0.0938207
5774364,faces,0.127379
5774466,rest,NA
5774466,faces,NA
5774479,rest,0.0576016
5774479,faces,0.0681405
5774582,rest,0.125015
5774582,faces,0.145131
5774893,rest,NA
5774893,faces,NA
5775316,rest,0.123546
5775316,faces,0.132577
5775412,rest,0.0844753
5775412,faces,0.115651
5775636,rest,0.0853727
5775636,faces,0.0916743
5775658,rest,0.120354
5775658,faces,NA
5775674,rest,0.0845423
5775674,faces,0.108267
5775701,rest,0.253687
5775701,faces,0.214312
5775899,rest,NA
5775899,faces,NA
5775940,rest,0.104181
5775940,faces,0.112773
5776019,rest,0.132022
5776019,faces,0.164585
5776060,rest,0.0962339
5776060,faces,0.0765786
5776276,rest,0.101644
5776276,faces,0.139214
5776281,rest,0.0456665
5776281,faces,0.0559306
5776568,rest,0.0763973
5776568,faces,0.104858
5776772,rest,0.154985
5776772,faces,NA
5776867,rest,0.0739114
5776867,faces,0.09586
5776889,rest,0.0502356
5776889,faces,0.0598551
5776964,rest,0.0726825
5776964,faces,0.149115
5777018,rest,0.0779024
5777018,faces,0.0830081
5777326,rest,0.0655204
5777326,faces,0.0880644
5777452,rest,0.111637
5777452,faces,0.122671
5777525,rest,0.0613469
5777525,faces,0.0737681
5777581,rest,0.216049
5777581,faces,0.289652
5777662,rest,0.220662
5777662,faces,0.152365
5777731,rest,0.0759899
5777731,faces,0.0884776
5777815,rest,0.146526
5777815,faces,0.175213
5777841,rest,0.0985638
5777841,faces,0.104731
5777859,rest,0.0652874
5777859,faces,0.0969488
5777903,rest,0.0724432
5777903,faces,0.131531
5777967,rest,0.121231
5777967,faces,0.220202
5778137,rest,NA
5778137,faces,NA
5778219,rest,0.0693388
5778219,faces,0.0984879
5778312,rest,NA
5778312,faces,NA
5778394,rest,0.0802947
5778394,faces,0.21048
5778459,rest,NA
5778459,faces,NA
5778625,rest,0.0840209
5778625,faces,0.0789106
5778676,rest,NA
5778676,faces,NA
5778774,rest,0.110972
5778774,faces,0.142441
5778998,rest,0.0596149
5778998,faces,NA
5779148,rest,NA
5779148,faces,NA
5779273,rest,0.0722661
5779273,faces,0.0594285
5779317,rest,0.133157
5779317,faces,0.145159
5779363,rest,0.0758258
5779363,faces,0.0998859
5779391,rest,NA
5779391,faces,NA
5779407,rest,0.0759404
5779407,faces,0.133528
5779483,rest,0.0767145
5779483,faces,0.102366
5779503,rest,0.146418
5779503,faces,NA
5779522,rest,0.0905804
5779522,faces,0.107989
5779651,rest,0.103693
5779651,faces,0.116437
5779739,rest,0.137845
5779739,faces,NA
5779821,rest,0.158947
5779821,faces,0.15512
5779868,rest,NA
5779868,faces,NA
5779926,rest,0.0958418
5779926,faces,0.112217
5779978,rest,0.0928978
5779978,faces,0.0896008
5780029,rest,0.15049
5780029,faces,0.149229
5780047,rest,0.0644107
5780047,faces,0.0777141
5780050,rest,0.144901
5780050,faces,0.17642
5780142,rest,0.125833
5780142,faces,0.104091
5780160,rest,NA
5780160,faces,NA
5780411,rest,0.126803
5780411,faces,0.144026
5780862,rest,0.162061
5780862,faces,0.165648
5780907,rest,0.102872
5780907,faces,0.150468
5781041,rest,0.0940519
5781041,faces,0.148311
5781265,rest,0.145795
5781265,faces,0.0859445
5781324,rest,NA
5781324,faces,NA
5781346,rest,0.105445
5781346,faces,0.19419
5781391,rest,0.189796
5781391,faces,0.226576
5781407,rest,0.0903402
5781407,faces,0.104092
5781503,rest,0.0747184
5781503,faces,NA
5781511,rest,0.531759
5781511,faces,0.318219
5782209,rest,0.0493749
5782209,faces,0.071696
5782316,rest,0.077026
5782316,faces,0.145911
5782365,rest,0.151455
5782365,faces,0.142138
5782406,rest,0.174676
5782406,faces,NA
5782449,rest,0.108148
5782449,faces,0.151925
5782457,rest,0.0699052
5782457,faces,NA
5782742,rest,0.229505
5782742,faces,0.26482
5782828,rest,0.0659955
5782828,faces,0.0992267
5782914,rest,0.131318
